,index,name,x_coord,y_midpoint,geometry,orig_length,orig_geom,masked_geom,masked_length,hull_trimmed,trimmed_length,frac_to_frac_length,p10_frac,p10_trimmed
1485,57,scan_v22_seg_58,10.889546504198108,-3.3545784295802843,"LINESTRING Z (10.88954650419811 -3.854578429580283 0, 10.88954650419811 -2.854578429580286 0)",0.9999999999999964,"LINESTRING (10.88954650419811 -3.854578429580283, 10.88954650419811 -2.854578429580286)","LINESTRING Z (10.88954650419811 -3.854578429580283 0, 10.88954650419811 -2.854578429580286 0)",0.9999999999999964,"LINESTRING Z (10.88954650419811 -3.854578429580283 0, 10.88954650419811 -2.854578429580286 0)",0.9999999999999964,,,0.0
1486,58,scan_v22_seg_59,10.889546504198108,-3.2545784295802846,"LINESTRING Z (10.88954650419811 -3.754578429580283 0, 10.88954650419811 -2.754578429580286 0)",0.9999999999999964,"LINESTRING (10.88954650419811 -3.754578429580283, 10.88954650419811 -2.754578429580286)","LINESTRING Z (10.88954650419811 -3.754578429580283 0, 10.88954650419811 -2.754578429580286 0)",0.9999999999999964,"LINESTRING Z (10.88954650419811 -3.754578429580283 0, 10.88954650419811 -2.754578429580286 0)",0.9999999999999964,,,0.0
1487,59,scan_v22_seg_60,10.889546504198108,-3.154578429580285,"LINESTRING Z (10.88954650419811 -3.654578429580283 0, 10.88954650419811 -2.654578429580287 0)",0.9999999999999964,"LINESTRING (10.88954650419811 -3.654578429580283, 10.88954650419811 -2.654578429580287)","LINESTRING Z (10.88954650419811 -3.654578429580283 0, 10.88954650419811 -2.654578429580287 0)",0.9999999999999964,"LINESTRING Z (10.88954650419811 -3.654578429580283 0, 10.88954650419811 -2.654578429580287 0)",0.9999999999999964,,,0.0
1488,60,scan_v22_seg_61,10.889546504198108,-3.0545784295802854,"LINESTRING Z (10.88954650419811 -3.554578429580284 0, 10.88954650419811 -2.554578429580287 0)",0.9999999999999964,"LINESTRING (10.88954650419811 -3.554578429580284, 10.88954650419811 -2.554578429580287)","LINESTRING Z (10.88954650419811 -3.554578429580284 0, 10.88954650419811 -2.554578429580287 0)",0.9999999999999964,"LINESTRING Z (10.88954650419811 -3.554578429580284 0, 10.88954650419811 -2.554578429580287 0)",0.9999999999999964,,,0.0
1489,61,scan_v22_seg_62,10.889546504198108,-2.9545784295802857,"LINESTRING Z (10.88954650419811 -3.454578429580284 0, 10.88954650419811 -2.454578429580287 0)",0.9999999999999964,"LINESTRING (10.88954650419811 -3.454578429580284, 10.88954650419811 -2.454578429580287)","LINESTRING Z (10.88954650419811 -3.454578429580284 0, 10.88954650419811 -2.454578429580287 0)",0.9999999999999964,"LINESTRING Z (10.88954650419811 -3.454578429580284 0, 10.88954650419811 -2.454578429580287 0)",0.9999999999999964,,,0.0
1490,62,scan_v22_seg_63,10.889546504198108,-2.854578429580286,"LINESTRING Z (10.88954650419811 -3.354578429580284 0, 10.88954650419811 -2.354578429580288 0)",0.9999999999999964,"LINESTRING (10.88954650419811 -3.354578429580284, 10.88954650419811 -2.354578429580288)","LINESTRING Z (10.88954650419811 -3.354578429580284 0, 10.88954650419811 -2.354578429580288 0)",0.9999999999999964,"LINESTRING Z (10.88954650419811 -3.354578429580284 0, 10.88954650419811 -2.354578429580288 0)",0.9999999999999964,,,0.0
1491,63,scan_v22_seg_64,10.889546504198108,-2.7545784295802864,"LINESTRING Z (10.88954650419811 -3.254578429580285 0, 10.88954650419811 -2.254578429580288 0)",0.9999999999999964,"LINESTRING (10.88954650419811 -3.254578429580285, 10.88954650419811 -2.254578429580288)","LINESTRING Z (10.88954650419811 -3.254578429580285 0, 10.88954650419811 -2.254578429580288 0)",0.9999999999999964,"LINESTRING Z (10.88954650419811 -3.254578429580285 0, 10.88954650419811 -2.254578429580288 0)",0.9999999999999964,,,0.0
1492,64,scan_v22_seg_65,10.889546504198108,-2.654578429580287,"LINESTRING Z (10.88954650419811 -3.154578429580285 0, 10.88954650419811 -2.224713016736375 0)",0.9999999999999964,"LINESTRING (10.88954650419811 -3.154578429580285, 10.88954650419811 -2.154578429580289)","LINESTRING Z (10.88954650419811 -3.154578429580285 0, 10.88954650419811 -2.224713016736375 0)",0.9298654128439097,"LINESTRING Z (10.88954650419811 -3.154578429580285 0, 10.88954650419811 -2.224713016736375 0)",0.9298654128439097,,,0.0
1493,65,scan_v22_seg_66,10.889546504198108,-2.554578429580287,"LINESTRING Z (10.88954650419811 -3.054578429580285 0, 10.88954650419811 -2.224713016736375 0)",0.9999999999999964,"LINESTRING (10.88954650419811 -3.054578429580285, 10.88954650419811 -2.054578429580289)","LINESTRING Z (10.88954650419811 -3.054578429580285 0, 10.88954650419811 -2.224713016736375 0)",0.82986541284391,"LINESTRING Z (10.88954650419811 -3.054578429580285 0, 10.88954650419811 -2.224713016736375 0)",0.82986541284391,,,0.0
1494,66,scan_v22_seg_67,10.889546504198108,-2.4545784295802875,"LINESTRING Z (10.88954650419811 -2.954578429580286 0, 10.88954650419811 -2.224713016736375 0)",0.9999999999999964,"LINESTRING (10.88954650419811 -2.954578429580286, 10.88954650419811 -1.954578429580289)","LINESTRING Z (10.88954650419811 -2.954578429580286 0, 10.88954650419811 -2.224713016736375 0)",0.7298654128439104,"LINESTRING Z (10.88954650419811 -2.954578429580286 0, 10.88954650419811 -2.224713016736375 0)",0.7298654128439104,,,0.0
1495,67,scan_v22_seg_68,10.889546504198108,-2.354578429580288,"LINESTRING Z (10.88954650419811 -2.854578429580286 0, 10.88954650419811 -2.224713016736375 0)",0.9999999999999964,"LINESTRING (10.88954650419811 -2.854578429580286, 10.88954650419811 -1.85457842958029)","LINESTRING Z (10.88954650419811 -2.854578429580286 0, 10.88954650419811 -2.224713016736375 0)",0.6298654128439107,"LINESTRING Z (10.88954650419811 -2.854578429580286 0, 10.88954650419811 -2.224713016736375 0)",0.6298654128439107,,,0.0
1496,0,scan_v23_seg_1,11.389546504198108,-9.054578429580264,"LINESTRING Z (11.38954650419811 -9.554578429580262 0, 11.38954650419811 -9.553009807079544 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -9.554578429580262, 11.38954650419811 -8.554578429580266)","LINESTRING Z (11.38954650419811 -9.554578429580262 0, 11.38954650419811 -9.553009807079544 0)",0.0015686225007183197,"LINESTRING Z (11.38954650419811 -9.554578429580262 0, 11.38954650419811 -9.553009807079544 0)",0.0015686225007183197,,,0.0
1497,1,scan_v23_seg_2,11.389546504198108,-8.954578429580264,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (11.38954650419811 -9.454578429580263, 11.38954650419811 -8.454578429580266)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
1498,2,scan_v23_seg_3,11.389546504198108,-8.854578429580265,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (11.38954650419811 -9.354578429580263, 11.38954650419811 -8.354578429580267)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
1499,3,scan_v23_seg_4,11.389546504198108,-8.754578429580265,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (11.38954650419811 -9.254578429580263, 11.38954650419811 -8.254578429580267)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
1500,4,scan_v23_seg_5,11.389546504198108,-8.654578429580265,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (11.38954650419811 -9.154578429580264, 11.38954650419811 -8.154578429580267)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
1501,5,scan_v23_seg_6,11.389546504198108,-8.554578429580266,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (11.38954650419811 -9.054578429580264, 11.38954650419811 -8.054578429580268)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
1502,6,scan_v23_seg_7,11.389546504198108,-8.454578429580266,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (11.38954650419811 -8.954578429580264, 11.38954650419811 -7.954578429580268)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
1503,7,scan_v23_seg_8,11.389546504198108,-8.354578429580267,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (11.38954650419811 -8.854578429580265, 11.38954650419811 -7.854578429580268)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
1504,8,scan_v23_seg_9,11.389546504198108,-8.254578429580267,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (11.38954650419811 -8.754578429580265, 11.38954650419811 -7.754578429580269)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
1505,9,scan_v23_seg_10,11.389546504198108,-8.154578429580267,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (11.38954650419811 -8.654578429580265, 11.38954650419811 -7.654578429580269)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
1506,10,scan_v23_seg_11,11.389546504198108,-8.054578429580268,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (11.38954650419811 -8.554578429580266, 11.38954650419811 -7.554578429580269)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
1507,11,scan_v23_seg_12,11.389546504198108,-7.954578429580268,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (11.38954650419811 -8.454578429580266, 11.38954650419811 -7.45457842958027)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
1508,12,scan_v23_seg_13,11.389546504198108,-7.854578429580268,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (11.38954650419811 -8.354578429580267, 11.38954650419811 -7.35457842958027)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
1509,13,scan_v23_seg_14,11.389546504198108,-7.754578429580269,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (11.38954650419811 -8.254578429580267, 11.38954650419811 -7.25457842958027)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
1510,14,scan_v23_seg_15,11.389546504198108,-7.654578429580269,"LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -7.154578429580271 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -8.154578429580267, 11.38954650419811 -7.154578429580271)","LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -7.154578429580271 0)",0.0009797604281915895,"LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -7.154578429580271 0)",0.0009797604281915895,,,0.0
1511,15,scan_v23_seg_16,11.389546504198108,-7.554578429580269,"LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -7.054578429580271 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -8.054578429580268, 11.38954650419811 -7.054578429580271)","LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -7.054578429580271 0)",0.10097976042819123,"LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -7.054578429580271 0)",0.10097976042819123,0.0,,9.902974573910981
1512,16,scan_v23_seg_17,11.389546504198108,-7.45457842958027,"LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -6.954578429580272 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -7.954578429580268, 11.38954650419811 -6.954578429580272)","LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -6.954578429580272 0)",0.20097976042819088,"LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -6.954578429580272 0)",0.20097976042819088,0.0,,4.975625395659158
1513,17,scan_v23_seg_18,11.389546504198108,-7.35457842958027,"LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -6.854578429580272 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -7.854578429580268, 11.38954650419811 -6.854578429580272)","LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -6.854578429580272 0)",0.3009797604281905,"LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -6.854578429580272 0)",0.3009797604281905,0.0,,3.3224825436014185
1514,18,scan_v23_seg_19,11.389546504198108,-7.25457842958027,"LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -6.754578429580272 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -7.754578429580269, 11.38954650419811 -6.754578429580272)","LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -6.754578429580272 0)",0.40097976042819017,"LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -6.754578429580272 0)",0.40097976042819017,0.0,,2.4938914595892325
1515,19,scan_v23_seg_20,11.389546504198108,-7.154578429580271,"LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -6.654578429580273 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -7.654578429580269, 11.38954650419811 -6.654578429580273)","LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -6.654578429580273 0)",0.5009797604281898,"LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -6.654578429580273 0)",0.5009797604281898,0.0,,1.9960886227126124
1516,20,scan_v23_seg_21,11.389546504198108,-7.054578429580271,"LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -6.554578429580273 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -7.554578429580269, 11.38954650419811 -6.554578429580273)","LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -6.554578429580273 0)",0.6009797604281895,"LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -6.554578429580273 0)",0.6009797604281895,0.0,,1.6639495467992371
1517,21,scan_v23_seg_22,11.389546504198108,-6.9545784295802715,"LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -6.454578429580273 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -7.45457842958027, 11.38954650419811 -6.454578429580273)","LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -6.454578429580273 0)",0.7009797604281891,"LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -6.454578429580273 0)",0.7009797604281891,0.0,,1.4265747122130263
1518,22,scan_v23_seg_23,11.389546504198108,-6.854578429580272,"LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -6.354578429580274 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -7.35457842958027, 11.38954650419811 -6.354578429580274)","LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -6.354578429580274 0)",0.8009797604281887,"LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -6.354578429580274 0)",0.8009797604281887,0.0,,1.2484709969018677
1519,23,scan_v23_seg_24,11.389546504198108,-6.754578429580272,"LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -6.254578429580274 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -7.25457842958027, 11.38954650419811 -6.254578429580274)","LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -6.254578429580274 0)",0.9009797604281884,"LINESTRING Z (11.38954650419811 -7.155558190008462 0, 11.38954650419811 -6.254578429580274 0)",0.9009797604281884,0.0,,1.1099028456807425
1520,24,scan_v23_seg_25,11.389546504198108,-6.654578429580273,"LINESTRING Z (11.38954650419811 -7.154578429580271 0, 11.38954650419811 -6.154578429580274 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -7.154578429580271, 11.38954650419811 -6.154578429580274)","LINESTRING Z (11.38954650419811 -7.154578429580271 0, 11.38954650419811 -6.154578429580274 0)",0.9999999999999964,"LINESTRING Z (11.38954650419811 -7.154578429580271 0, 11.38954650419811 -6.154578429580274 0)",0.9999999999999964,0.0,,1.0000000000000036
1521,25,scan_v23_seg_26,11.389546504198108,-6.554578429580273,"LINESTRING Z (11.38954650419811 -7.054578429580271 0, 11.38954650419811 -6.054578429580275 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -7.054578429580271, 11.38954650419811 -6.054578429580275)","LINESTRING Z (11.38954650419811 -7.054578429580271 0, 11.38954650419811 -6.054578429580275 0)",0.9999999999999964,"LINESTRING Z (11.38954650419811 -7.054578429580271 0, 11.38954650419811 -6.054578429580275 0)",0.9999999999999964,,,0.0
1522,26,scan_v23_seg_27,11.389546504198108,-6.454578429580273,"LINESTRING Z (11.38954650419811 -6.954578429580272 0, 11.38954650419811 -5.954578429580275 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -6.954578429580272, 11.38954650419811 -5.954578429580275)","LINESTRING Z (11.38954650419811 -6.954578429580272 0, 11.38954650419811 -5.954578429580275 0)",0.9999999999999964,"LINESTRING Z (11.38954650419811 -6.954578429580272 0, 11.38954650419811 -5.954578429580275 0)",0.9999999999999964,,,0.0
1523,27,scan_v23_seg_28,11.389546504198108,-6.354578429580274,"LINESTRING Z (11.38954650419811 -6.854578429580272 0, 11.38954650419811 -5.854578429580275 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -6.854578429580272, 11.38954650419811 -5.854578429580275)","LINESTRING Z (11.38954650419811 -6.854578429580272 0, 11.38954650419811 -5.854578429580275 0)",0.9999999999999964,"LINESTRING Z (11.38954650419811 -6.854578429580272 0, 11.38954650419811 -5.854578429580275 0)",0.9999999999999964,,,0.0
1524,28,scan_v23_seg_29,11.389546504198108,-6.254578429580274,"LINESTRING Z (11.38954650419811 -6.754578429580272 0, 11.38954650419811 -5.754578429580276 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -6.754578429580272, 11.38954650419811 -5.754578429580276)","LINESTRING Z (11.38954650419811 -6.754578429580272 0, 11.38954650419811 -5.754578429580276 0)",0.9999999999999964,"LINESTRING Z (11.38954650419811 -6.754578429580272 0, 11.38954650419811 -5.754578429580276 0)",0.9999999999999964,,,0.0
1525,29,scan_v23_seg_30,11.389546504198108,-6.154578429580274,"LINESTRING Z (11.38954650419811 -6.654578429580273 0, 11.38954650419811 -5.654578429580276 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -6.654578429580273, 11.38954650419811 -5.654578429580276)","LINESTRING Z (11.38954650419811 -6.654578429580273 0, 11.38954650419811 -5.654578429580276 0)",0.9999999999999964,"LINESTRING Z (11.38954650419811 -6.654578429580273 0, 11.38954650419811 -5.654578429580276 0)",0.9999999999999964,,,0.0
1526,30,scan_v23_seg_31,11.389546504198108,-6.054578429580275,"LINESTRING Z (11.38954650419811 -6.554578429580273 0, 11.38954650419811 -5.554578429580276 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -6.554578429580273, 11.38954650419811 -5.554578429580276)","LINESTRING Z (11.38954650419811 -6.554578429580273 0, 11.38954650419811 -5.554578429580276 0)",0.9999999999999964,"LINESTRING Z (11.38954650419811 -6.554578429580273 0, 11.38954650419811 -5.554578429580276 0)",0.9999999999999964,,,0.0
1527,31,scan_v23_seg_32,11.389546504198108,-5.954578429580275,"LINESTRING Z (11.38954650419811 -6.454578429580273 0, 11.38954650419811 -5.454578429580277 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -6.454578429580273, 11.38954650419811 -5.454578429580277)","LINESTRING Z (11.38954650419811 -6.454578429580273 0, 11.38954650419811 -5.454578429580277 0)",0.9999999999999964,"LINESTRING Z (11.38954650419811 -6.454578429580273 0, 11.38954650419811 -5.454578429580277 0)",0.9999999999999964,,,0.0
1528,32,scan_v23_seg_33,11.389546504198108,-5.854578429580275,"LINESTRING Z (11.38954650419811 -6.354578429580274 0, 11.38954650419811 -5.354578429580277 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -6.354578429580274, 11.38954650419811 -5.354578429580277)","LINESTRING Z (11.38954650419811 -6.354578429580274 0, 11.38954650419811 -5.354578429580277 0)",0.9999999999999964,"LINESTRING Z (11.38954650419811 -6.354578429580274 0, 11.38954650419811 -5.354578429580277 0)",0.9999999999999964,,,0.0
1529,33,scan_v23_seg_34,11.389546504198108,-5.754578429580276,"LINESTRING Z (11.38954650419811 -6.254578429580274 0, 11.38954650419811 -5.254578429580278 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -6.254578429580274, 11.38954650419811 -5.254578429580278)","LINESTRING Z (11.38954650419811 -6.254578429580274 0, 11.38954650419811 -5.254578429580278 0)",0.9999999999999964,"LINESTRING Z (11.38954650419811 -6.254578429580274 0, 11.38954650419811 -5.254578429580278 0)",0.9999999999999964,,,0.0
1530,34,scan_v23_seg_35,11.389546504198108,-5.654578429580276,"LINESTRING Z (11.38954650419811 -6.154578429580274 0, 11.38954650419811 -5.154578429580278 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -6.154578429580274, 11.38954650419811 -5.154578429580278)","LINESTRING Z (11.38954650419811 -6.154578429580274 0, 11.38954650419811 -5.154578429580278 0)",0.9999999999999964,"LINESTRING Z (11.38954650419811 -6.154578429580274 0, 11.38954650419811 -5.154578429580278 0)",0.9999999999999964,,,0.0
1531,35,scan_v23_seg_36,11.389546504198108,-5.5545784295802765,"LINESTRING Z (11.38954650419811 -6.054578429580275 0, 11.38954650419811 -5.054578429580278 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -6.054578429580275, 11.38954650419811 -5.054578429580278)","LINESTRING Z (11.38954650419811 -6.054578429580275 0, 11.38954650419811 -5.054578429580278 0)",0.9999999999999964,"LINESTRING Z (11.38954650419811 -6.054578429580275 0, 11.38954650419811 -5.054578429580278 0)",0.9999999999999964,,,0.0
1532,36,scan_v23_seg_37,11.389546504198108,-5.454578429580277,"LINESTRING Z (11.38954650419811 -5.954578429580275 0, 11.38954650419811 -4.954578429580279 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -5.954578429580275, 11.38954650419811 -4.954578429580279)","LINESTRING Z (11.38954650419811 -5.954578429580275 0, 11.38954650419811 -4.954578429580279 0)",0.9999999999999964,"LINESTRING Z (11.38954650419811 -5.954578429580275 0, 11.38954650419811 -4.954578429580279 0)",0.9999999999999964,,,0.0
1533,37,scan_v23_seg_38,11.389546504198108,-5.354578429580277,"LINESTRING Z (11.38954650419811 -5.854578429580275 0, 11.38954650419811 -4.854578429580279 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -5.854578429580275, 11.38954650419811 -4.854578429580279)","LINESTRING Z (11.38954650419811 -5.854578429580275 0, 11.38954650419811 -4.854578429580279 0)",0.9999999999999964,"LINESTRING Z (11.38954650419811 -5.854578429580275 0, 11.38954650419811 -4.854578429580279 0)",0.9999999999999964,,,0.0
1534,38,scan_v23_seg_39,11.389546504198108,-5.2545784295802775,"LINESTRING Z (11.38954650419811 -5.754578429580276 0, 11.38954650419811 -4.754578429580279 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -5.754578429580276, 11.38954650419811 -4.754578429580279)","LINESTRING Z (11.38954650419811 -5.754578429580276 0, 11.38954650419811 -4.754578429580279 0)",0.9999999999999964,"LINESTRING Z (11.38954650419811 -5.754578429580276 0, 11.38954650419811 -4.754578429580279 0)",0.9999999999999964,,,0.0
1535,39,scan_v23_seg_40,11.389546504198108,-5.154578429580278,"LINESTRING Z (11.38954650419811 -5.654578429580276 0, 11.38954650419811 -4.65457842958028 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -5.654578429580276, 11.38954650419811 -4.65457842958028)","LINESTRING Z (11.38954650419811 -5.654578429580276 0, 11.38954650419811 -4.65457842958028 0)",0.9999999999999964,"LINESTRING Z (11.38954650419811 -5.654578429580276 0, 11.38954650419811 -4.65457842958028 0)",0.9999999999999964,,,0.0
1536,40,scan_v23_seg_41,11.389546504198108,-5.054578429580278,"LINESTRING Z (11.38954650419811 -5.554578429580276 0, 11.38954650419811 -4.55457842958028 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -5.554578429580276, 11.38954650419811 -4.55457842958028)","LINESTRING Z (11.38954650419811 -5.554578429580276 0, 11.38954650419811 -4.55457842958028 0)",0.9999999999999964,"LINESTRING Z (11.38954650419811 -5.554578429580276 0, 11.38954650419811 -4.55457842958028 0)",0.9999999999999964,,,0.0
1537,41,scan_v23_seg_42,11.389546504198108,-4.954578429580279,"LINESTRING Z (11.38954650419811 -5.454578429580277 0, 11.38954650419811 -4.45457842958028 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -5.454578429580277, 11.38954650419811 -4.45457842958028)","LINESTRING Z (11.38954650419811 -5.454578429580277 0, 11.38954650419811 -4.45457842958028 0)",0.9999999999999964,"LINESTRING Z (11.38954650419811 -5.454578429580277 0, 11.38954650419811 -4.45457842958028 0)",0.9999999999999964,,,0.0
1538,42,scan_v23_seg_43,11.389546504198108,-4.854578429580279,"LINESTRING Z (11.38954650419811 -5.354578429580277 0, 11.38954650419811 -4.354578429580281 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -5.354578429580277, 11.38954650419811 -4.354578429580281)","LINESTRING Z (11.38954650419811 -5.354578429580277 0, 11.38954650419811 -4.354578429580281 0)",0.9999999999999964,"LINESTRING Z (11.38954650419811 -5.354578429580277 0, 11.38954650419811 -4.354578429580281 0)",0.9999999999999964,,,0.0
1539,43,scan_v23_seg_44,11.389546504198108,-4.754578429580279,"LINESTRING Z (11.38954650419811 -5.254578429580278 0, 11.38954650419811 -4.254578429580281 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -5.254578429580278, 11.38954650419811 -4.254578429580281)","LINESTRING Z (11.38954650419811 -5.254578429580278 0, 11.38954650419811 -4.254578429580281 0)",0.9999999999999964,"LINESTRING Z (11.38954650419811 -5.254578429580278 0, 11.38954650419811 -4.254578429580281 0)",0.9999999999999964,,,0.0
1540,44,scan_v23_seg_45,11.389546504198108,-4.65457842958028,"LINESTRING Z (11.38954650419811 -5.154578429580278 0, 11.38954650419811 -4.154578429580281 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -5.154578429580278, 11.38954650419811 -4.154578429580281)","LINESTRING Z (11.38954650419811 -5.154578429580278 0, 11.38954650419811 -4.154578429580281 0)",0.9999999999999964,"LINESTRING Z (11.38954650419811 -5.154578429580278 0, 11.38954650419811 -4.154578429580281 0)",0.9999999999999964,,,0.0
1541,45,scan_v23_seg_46,11.389546504198108,-4.55457842958028,"LINESTRING Z (11.38954650419811 -5.054578429580278 0, 11.38954650419811 -4.054578429580282 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -5.054578429580278, 11.38954650419811 -4.054578429580282)","LINESTRING Z (11.38954650419811 -5.054578429580278 0, 11.38954650419811 -4.054578429580282 0)",0.9999999999999964,"LINESTRING Z (11.38954650419811 -5.054578429580278 0, 11.38954650419811 -4.054578429580282 0)",0.9999999999999964,,,0.0
1542,46,scan_v23_seg_47,11.389546504198108,-4.45457842958028,"LINESTRING Z (11.38954650419811 -4.954578429580279 0, 11.38954650419811 -3.954578429580282 0)",0.9999999999999964,"LINESTRING (11.38954650419811 -4.954578429580279, 11.38954650419811 -3.954578429580282)","LINESTRING Z (11.38954650419811 -4.954578429580279 0, 11.38954650419811 -3.954578429580282 0)",0.9999999999999964,"LINESTRING Z (11.38954650419811 -4.954578429580279 0, 11.38954650419811 -3.954578429580282 0)",0.9999999999999964,,,0.0
