,index,name,y_coord,x_midpoint,orig_length,masked_length,p10_masked
150,6,scan_h_13_seg_7,-3.3045784295802623,6.69893718435447,1.0,0.8461898792751636,2.3635357134183366
151,7,scan_h_13_seg_8,-3.3045784295802623,7.69893718435447,1.0,1.0,4.0
152,8,scan_h_13_seg_9,-3.3045784295802623,8.69893718435447,1.0,1.0,3.0
153,9,scan_h_13_seg_10,-3.3045784295802623,9.69893718435447,1.0,1.0,3.0
154,10,scan_h_13_seg_11,-3.3045784295802623,10.69893718435447,1.0,1.0,1.0
155,11,scan_h_13_seg_12,-3.3045784295802623,11.69893718435447,1.0,1.0,1.0
156,0,scan_h_14_seg_1,-2.8045784295802623,0.69893718435447,1.0,1.0,1.0
157,1,scan_h_14_seg_2,-2.8045784295802623,1.6989371843544703,1.0000000000000002,1.0000000000000002,1.9999999999999996
158,2,scan_h_14_seg_3,-2.8045784295802623,2.6989371843544703,1.0,1.0,2.0
159,3,scan_h_14_seg_4,-2.8045784295802623,3.6989371843544703,1.0,1.0,0.0
160,4,scan_h_14_seg_5,-2.8045784295802623,4.69893718435447,1.0,1.0,0.0
161,5,scan_h_14_seg_6,-2.8045784295802623,5.69893718435447,1.0,0.801924627820723,3.740999959251376
162,6,scan_h_14_seg_7,-2.8045784295802623,6.69893718435447,1.0,0.9869373530487024,4.052942152451506
163,7,scan_h_14_seg_8,-2.8045784295802623,7.69893718435447,1.0,1.0,7.0
164,8,scan_h_14_seg_9,-2.8045784295802623,8.69893718435447,1.0,1.0,1.0
165,9,scan_h_14_seg_10,-2.8045784295802623,9.69893718435447,1.0,1.0,0.0
166,10,scan_h_14_seg_11,-2.8045784295802623,10.69893718435447,1.0,1.0,0.0
167,11,scan_h_14_seg_12,-2.8045784295802623,11.69893718435447,1.0,1.0,3.0
168,0,scan_h_15_seg_1,-2.3045784295802623,0.69893718435447,1.0,1.0,1.0
169,1,scan_h_15_seg_2,-2.3045784295802623,1.6989371843544703,1.0000000000000002,1.0000000000000002,0.9999999999999998
170,2,scan_h_15_seg_3,-2.3045784295802623,2.6989371843544703,1.0,1.0,2.0
171,3,scan_h_15_seg_4,-2.3045784295802623,3.6989371843544703,1.0,1.0,0.0
172,4,scan_h_15_seg_5,-2.3045784295802623,4.69893718435447,1.0,1.0,1.0
173,5,scan_h_15_seg_6,-2.3045784295802623,5.69893718435447,1.0,1.0,2.0
174,6,scan_h_15_seg_7,-2.3045784295802623,6.69893718435447,1.0,1.0,6.0
175,7,scan_h_15_seg_8,-2.3045784295802623,7.69893718435447,1.0,1.0,2.0
176,8,scan_h_15_seg_9,-2.3045784295802623,8.69893718435447,1.0,0.6538291539056136,0.0
177,9,scan_h_15_seg_10,-2.3045784295802623,9.69893718435447,1.0,1.0,1.0
178,10,scan_h_15_seg_11,-2.3045784295802623,10.69893718435447,1.0,1.0,1.0
179,11,scan_h_15_seg_12,-2.3045784295802623,11.69893718435447,1.0,1.0,2.0
